datetime,open,high,low,close,volume
2024-01-02 10:11:00,10.043790,10.071692,10.027892,10.060264,5556
2024-01-02 10:12:00,10.060264,10.079979,10.052667,10.076149,7827
2024-01-02 10:13:00,10.076149,10.096640,10.061771,10.079637,4725
2024-01-02 10:14:00,10.079637,10.099249,10.064940,10.096313,8427
2024-01-02 10:15:00,10.096313,10.132971,10.087332,10.114324,5344
2024-01-02 10:16:00,10.114324,10.140351,10.100788,10.136567,2677
2024-01-02 10:17:00,10.136567,10.187091,10.134373,10.169906,2367
2024-01-02 10:18:00,10.169906,10.217187,10.164143,10.198939,3292
2024-01-02 10:19:00,10.198939,10.256664,10.187487,10.237032,6014
2024-01-02 10:20:00,10.237032,10.287858,10.232085,10.271421,2500
2024-01-02 10:21:00,10.271421,10.328054,10.266435,10.312023,9150
2024-01-02 10:22:00,10.312023,10.373640,10.294969,10.360075,4850
2024-01-02 10:23:00,10.360075,10.402078,10.340271,10.386056,8646
2024-01-02 10:24:00,10.386056,10.432593,10.374049,10.428171,6864
2024-01-02 10:25:00,10.428171,10.481953,10.411068,10.470304,3400
2024-01-02 10:26:00,10.470304,10.522693,10.450478,10.511437,2359
2024-01-02 10:27:00,10.511437,10.574463,10.506888,10.557026,7465
2024-01-02 10:28:00,10.557026,10.633244,10.546958,10.622914,3374
2024-01-02 10:29:00,10.622914,10.667358,10.613848,10.658427,2543
2024-01-02 10:30:00,10.658427,10.726284,10.654986,10.712772,9310
2024-01-02 10:31:00,10.712772,10.737806,10.697176,10.731010,4878
2024-01-02 10:32:00,10.731010,10.764597,10.721202,10.760081,580
2024-01-02 10:33:00,10.760081,10.799443,10.749633,10.788841,4998
2024-01-02 10:34:00,10.788841,10.825123,10.784129,10.815619,4661
2024-01-02 10:35:00,10.815619,10.842430,10.810362,10.836244,8653
2024-01-02 10:36:00,10.836244,10.858450,10.817916,10.849835,7144
2024-01-02 10:37:00,10.849835,10.858430,10.838775,10.841579,1994
2024-01-02 10:38:00,10.841579,10.849474,10.817750,10.823941,1589
2024-01-02 10:39:00,10.823941,10.832771,10.807237,10.814494,6075
2024-01-02 10:40:00,10.814494,10.828837,10.774567,10.785391,569
2024-01-02 10:41:00,10.785391,10.792734,10.724437,10.736993,3258
2024-01-02 10:42:00,10.736993,10.756072,10.674081,10.684961,1468
2024-01-02 10:43:00,10.684961,10.703455,10.627688,10.631202,303
2024-01-02 10:44:00,10.631202,10.641858,10.584879,10.591265,9196
2024-01-02 10:45:00,10.591265,10.599175,10.527841,10.545026,989
2024-01-02 10:46:00,10.545026,10.556663,10.490944,10.504420,191
2024-01-02 10:47:00,10.504420,10.521694,10.436809,10.450494,9335
2024-01-02 10:48:00,10.450494,10.464240,10.390556,10.404619,1964
2024-01-02 10:49:00,10.404619,10.421098,10.350443,10.366175,8183
2024-01-02 10:50:00,10.366175,10.377764,10.315950,10.318996,409
2024-01-02 10:51:00,10.318996,10.332388,10.275402,10.284001,1620
2024-01-02 10:52:00,10.284001,10.291187,10.227214,10.238925,1195
2024-01-02 10:53:00,10.238925,10.254153,10.192898,10.200990,7092
2024-01-02 10:54:00,10.200990,10.206634,10.149263,10.166463,6239
2024-01-02 10:55:00,10.166463,10.180970,10.115077,10.125764,4807
2024-01-02 10:56:00,10.125764,10.143257,10.092889,10.108725,2492
2024-01-02 10:57:00,10.108725,10.113103,10.066137,10.083473,979
2024-01-02 10:58:00,10.083473,10.096532,10.055927,10.067013,5735
2024-01-02 10:59:00,10.067013,10.070725,10.040520,10.058892,2384
2024-01-02 11:00:00,10.058892,10.073955,10.040207,10.052775,5942
2024-01-02 11:01:00,10.052775,10.056296,10.034089,10.051394,6905
2024-01-02 11:02:00,10.051394,10.070240,10.034526,10.042656,8509
2024-01-02 11:03:00,10.042656,10.047130,10.020575,10.031553,4990
2024-01-02 11:04:00,10.031553,10.050813,10.014285,10.025850,146
2024-01-02 11:05:00,10.025850,10.042266,9.998015,10.001905,2878
2024-01-02 11:06:00,10.001905,10.014591,9.972518,9.981692,8548
2024-01-02 11:07:00,9.981692,9.997779,9.945139,9.963651,5379
2024-01-02 11:08:00,9.963651,9.979963,9.936696,9.950051,6229
2024-01-02 11:09:00,9.950051,9.972662,9.944856,9.953633,4632
2024-01-02 11:10:00,9.953633,9.960194,9.933773,9.941872,1711
2024-01-02 11:11:00,9.941872,9.954494,9.931234,9.936683,8977
2024-01-02 11:12:00,9.936683,9.955515,9.934236,9.951804,7752
2024-01-02 11:13:00,9.951804,9.964895,9.928501,9.947195,9952
2024-01-02 11:14:00,9.947195,9.960893,9.937127,9.955810,8569
2024-01-02 11:15:00,9.955810,9.967979,9.936906,9.944442,2982
2024-01-02 11:16:00,9.944442,9.956746,9.929091,9.941864,2617
2024-01-02 11:17:00,9.941864,9.952251,9.928254,9.930386,2559
2024-01-02 11:18:00,9.930386,9.941794,9.919261,9.926266,9196
2024-01-02 11:19:00,9.926266,9.952065,9.911611,9.936315,5613
2024-01-02 11:20:00,9.936315,9.952701,9.902156,9.915564,4599
2024-01-02 11:21:00,9.915564,9.931621,9.895891,9.920762,9685
2024-01-02 11:22:00,9.920762,9.936398,9.907596,9.923605,6073
2024-01-02 11:23:00,9.923605,9.942367,9.905874,9.916469,9103
2024-01-02 11:24:00,9.916469,9.920624,9.883407,9.899112,9848
2024-01-02 11:25:00,9.899112,9.904083,9.880853,9.899976,886
2024-01-02 11:26:00,9.899976,9.903554,9.878648,9.893620,3679
2024-01-02 11:27:00,9.893620,9.910253,9.874282,9.896411,7367
2024-01-02 11:28:00,9.896411,9.906208,9.880335,9.896673,8150
2024-01-02 11:29:00,9.896673,9.931832,9.879071,9.915894,1570
2024-01-02 11:30:00,9.915894,9.929976,9.908968,9.913022,3252
2024-01-02 13:01:00,9.913022,9.921027,9.885556,9.900739,5526
2024-01-02 13:02:00,9.900739,9.921061,9.890818,9.902891,8012
2024-01-02 13:03:00,9.902891,9.921256,9.890935,9.905531,1218
2024-01-02 13:04:00,9.905531,9.928710,9.891757,9.921841,6047
2024-01-02 13:05:00,9.921841,9.940418,9.902384,9.931862,3034
2024-01-02 13:06:00,9.931862,9.943805,9.912140,9.936145,2241
2024-01-02 13:07:00,9.936145,9.958541,9.928957,9.953704,5202
2024-01-02 13:08:00,9.953704,9.958364,9.924232,9.939439,4198
2024-01-02 13:09:00,9.939439,9.958289,9.916262,9.931762,6393
2024-01-02 13:10:00,9.931762,9.941644,9.912406,9.920643,3244
2024-01-02 13:11:00,9.920643,9.929543,9.911736,9.915965,8250
2024-01-02 13:12:00,9.915965,9.931100,9.896708,9.899445,873
2024-01-02 13:13:00,9.899445,9.919021,9.883453,9.907067,8632
2024-01-02 13:14:00,9.907067,9.925918,9.893586,9.904400,395
2024-01-02 13:15:00,9.904400,9.920446,9.867011,9.886751,7385
2024-01-02 13:16:00,9.886751,9.897379,9.864194,9.874564,3530
2024-01-02 13:17:00,9.874564,9.887100,9.854961,9.878326,3895
2024-01-02 13:18:00,9.878326,9.908143,9.868918,9.888383,288
2024-01-02 13:19:00,9.888383,9.927264,9.872097,9.912344,7050
2024-01-02 13:20:00,9.912344,9.966432,9.908817,9.947311,1738
2024-01-02 13:21:00,9.947311,9.956416,9.935312,9.952283,6625
2024-01-02 13:22:00,9.952283,9.969593,9.923972,9.940409,7279
2024-01-02 13:23:00,9.940409,9.953876,9.896180,9.914824,8467
2024-01-02 13:24:00,9.914824,9.922232,9.898018,9.918037,7110
2024-01-02 13:25:00,9.918037,9.930626,9.905616,9.908282,3084
2024-01-02 13:26:00,9.908282,9.922631,9.894589,9.903297,7411
2024-01-02 13:27:00,9.903297,9.905519,9.893076,9.895952,8276
2024-01-02 13:28:00,9.895952,9.906130,9.890296,9.894263,3239
2024-01-02 13:29:00,9.894263,9.923912,9.880107,9.907055,1329
2024-01-02 13:30:00,9.907055,9.916256,9.892216,9.908939,8911
2024-01-02 13:31:00,9.908939,9.919193,9.891108,9.907035,1564
2024-01-02 13:32:00,9.907035,9.916997,9.877029,9.894608,5978
2024-01-02 13:33:00,9.894608,9.902042,9.859202,9.874511,2439
2024-01-02 13:34:00,9.874511,9.893043,9.852260,9.868676,1347
2024-01-02 13:35:00,9.868676,9.884739,9.865149,9.868030,7786
2024-01-02 13:36:00,9.868030,9.893236,9.861809,9.889245,1522
2024-01-02 13:37:00,9.889245,9.910755,9.876051,9.890809,6735
2024-01-02 13:38:00,9.890809,9.920427,9.873363,9.902602,6961
2024-01-02 13:39:00,9.902602,9.909712,9.894529,9.896610,696
2024-01-02 13:40:00,9.896610,9.913674,9.871127,9.882391,1812
2024-01-02 13:41:00,9.882391,9.886306,9.856618,9.870809,7964
2024-01-02 13:42:00,9.870809,9.890793,9.859574,9.862107,5122
2024-01-02 13:43:00,9.862107,9.901631,9.852882,9.887648,1301
2024-01-02 13:44:00,9.887648,9.901351,9.859670,9.877792,9918
2024-01-02 13:45:00,9.877792,9.891481,9.863703,9.887854,2723
2024-01-02 13:46:00,9.887854,9.906000,9.870741,9.877018,139
2024-01-02 13:47:00,9.877018,9.890719,9.859668,9.888197,9249
2024-01-02 13:48:00,9.888197,9.899152,9.879933,9.892817,264
2024-01-02 13:49:00,9.892817,9.897391,9.873577,9.890937,5578
2024-01-02 13:50:00,9.890937,9.906919,9.883067,9.890448,9931
2024-01-02 13:51:00,9.890448,9.896016,9.869965,9.882590,5820
2024-01-02 13:52:00,9.882590,9.906335,9.873446,9.887943,5887
2024-01-02 13:53:00,9.887943,9.901756,9.875537,9.882484,3942
2024-01-02 13:54:00,9.882484,9.885134,9.849818,9.867776,1356
2024-01-02 13:55:00,9.867776,9.869874,9.847064,9.852441,5769
2024-01-02 13:56:00,9.852441,9.857442,9.848914,9.854512,8983
2024-01-02 13:57:00,9.854512,9.886368,9.846357,9.873461,1001
2024-01-02 13:58:00,9.873461,9.891808,9.858544,9.875381,8815
2024-01-02 13:59:00,9.875381,9.881675,9.857424,9.873957,4208
2024-01-02 14:00:00,9.873957,9.894677,9.853980,9.877387,5408
2024-01-02 14:01:00,9.877387,9.896089,9.870053,9.893059,1737
2024-01-02 14:02:00,9.893059,9.912109,9.883716,9.895692,6255
2024-01-02 14:03:00,9.895692,9.914392,9.886298,9.890761,1905
2024-01-02 14:04:00,9.890761,9.919934,9.878413,9.904036,2804
2024-01-02 14:05:00,9.904036,9.923748,9.884080,9.909181,7243
2024-01-02 14:06:00,9.909181,9.944694,9.894565,9.927610,600
2024-01-02 14:07:00,9.927610,9.932532,9.914897,9.929809,4527
2024-01-02 14:08:00,9.929809,9.935441,9.906053,9.915116,5986
2024-01-02 14:09:00,9.915116,9.919364,9.880222,9.898698,1407
2024-01-02 14:10:00,9.898698,9.929590,9.887753,9.918509,3018
2024-01-02 14:11:00,9.918509,9.954606,9.914090,9.939193,3500
2024-01-02 14:12:00,9.939193,9.952533,9.928462,9.937039,6669
2024-01-02 14:13:00,9.937039,9.954359,9.929231,9.932440,9769
2024-01-02 14:14:00,9.932440,9.954771,9.926805,9.949978,8378
2024-01-02 14:15:00,9.949978,9.965201,9.934375,9.936693,1978
2024-01-02 14:16:00,9.936693,9.942168,9.915797,9.925956,279
2024-01-02 14:17:00,9.925956,9.940550,9.912535,9.933676,613
2024-01-02 14:18:00,9.933676,9.948455,9.920762,9.928941,5997
2024-01-02 14:19:00,9.928941,9.948585,9.919313,9.928880,1646
2024-01-02 14:20:00,9.928880,9.941887,9.907652,9.926918,2389
2024-01-02 14:21:00,9.926918,9.933950,9.911383,9.930969,8489
2024-01-02 14:22:00,9.930969,9.960952,9.919234,9.947859,8751
2024-01-02 14:23:00,9.947859,9.951708,9.940737,9.948946,8406
2024-01-02 14:24:00,9.948946,9.974588,9.930800,9.956673,2611
2024-01-02 14:25:00,9.956673,9.971446,9.925839,9.932071,6234
2024-01-02 14:26:00,9.932071,9.937187,9.923630,9.931487,6146
2024-01-02 14:27:00,9.931487,9.935138,9.903005,9.921368,1933
2024-01-02 14:28:00,9.921368,9.926671,9.895210,9.906742,5580
2024-01-02 14:29:00,9.906742,9.926383,9.880842,9.896204,5300
2024-01-02 14:30:00,9.896204,9.906458,9.879561,9.892195,4022
2024-01-02 14:31:00,9.892195,9.919299,9.878433,9.903186,7541
2024-01-02 14:32:00,9.903186,9.916641,9.879880,9.887269,6808
2024-01-02 14:33:00,9.887269,9.899940,9.880924,9.887636,5373
2024-01-02 14:34:00,9.887636,9.892249,9.874022,9.881826,7285
2024-01-02 14:35:00,9.881826,9.900855,9.873096,9.877894,7654
2024-01-02 14:36:00,9.877894,9.897352,9.860157,9.889927,5712
2024-01-02 14:37:00,9.889927,9.908789,9.882829,9.896385,2749
2024-01-02 14:38:00,9.896385,9.927030,9.884278,9.912434,7608
2024-01-02 14:39:00,9.912434,9.926120,9.894324,9.910579,7204
2024-01-02 14:40:00,9.910579,9.929510,9.886119,9.902228,9835
2024-01-02 14:41:00,9.902228,9.906900,9.889651,9.899542,1582
2024-01-02 14:42:00,9.899542,9.913602,9.888969,9.902452,4250
2024-01-02 14:43:00,9.902452,9.913843,9.882547,9.904571,9249
2024-01-02 14:44:00,9.904571,9.915106,9.877415,9.891558,5194
2024-01-02 14:45:00,9.891558,9.896790,9.874895,9.892644,9431
2024-01-02 14:46:00,9.892644,9.899796,9.874398,9.895383,223
2024-01-02 14:47:00,9.895383,9.932598,9.879206,9.925592,448
2024-01-02 14:48:00,9.925592,9.955599,9.920259,9.948114,7980
2024-01-02 14:49:00,9.948114,9.957817,9.925756,9.937876,3648
2024-01-02 14:50:00,9.937876,9.950873,9.930593,9.934427,5250
2024-01-02 14:51:00,9.934427,9.947850,9.903113,9.916866,4337
2024-01-02 14:52:00,9.916866,9.926278,9.890581,9.909777,4138
2024-01-02 14:53:00,9.909777,9.922923,9.898548,9.913564,9400
2024-01-02 14:54:00,9.913564,9.933952,9.903771,9.928035,1031
2024-01-02 14:55:00,9.928035,9.940624,9.916641,9.919286,7744
2024-01-02 14:56:00,9.919286,9.926992,9.892160,9.911436,8907
2024-01-02 14:57:00,9.911436,9.914085,9.881814,9.885668,6608
2024-01-02 14:58:00,9.885668,9.895200,9.880977,9.883716,4010
2024-01-02 14:59:00,9.883716,9.894251,9.864538,9.870967,1684
2024-01-02 15:00:00,9.870967,9.877028,9.861435,9.864614,6857
2024-01-03 09:31:00,10.065439,10.075379,10.046061,10.068739,6460
2024-01-03 09:32:00,10.068739,10.081286,10.035632,10.054976,8382
2024-01-03 09:33:00,10.054976,10.064356,10.031762,10.049164,9896
2024-01-03 09:34:00,10.049164,10.072469,10.043787,10.066530,1175
2024-01-03 09:35:00,10.066530,10.083219,10.039797,10.052494,7157
2024-01-03 09:36:00,10.052494,10.069984,10.009121,10.026927,2329
2024-01-03 09:37:00,10.026927,10.031946,9.995699,10.004439,2048
2024-01-03 09:38:00,10.004439,10.006926,10.000619,10.004791,7950
2024-01-03 09:39:00,10.004791,10.013215,9.988193,10.005164,780
2024-01-03 09:40:00,10.005164,10.021519,9.993072,10.003744,8493
2024-01-03 09:41:00,10.003744,10.035514,9.991585,10.018409,7728
2024-01-03 09:42:00,10.018409,10.022899,9.966447,9.986125,9948
2024-01-03 09:43:00,9.986125,10.006846,9.973196,9.990908,6712
2024-01-03 09:44:00,9.990908,10.013850,9.981258,10.009768,8741
2024-01-03 09:45:00,10.009768,10.018789,9.987486,9.996146,1273
2024-01-03 09:46:00,9.996146,10.016121,9.982041,9.991558,8910
2024-01-03 09:47:00,9.991558,9.997025,9.978333,9.982464,1687
2024-01-03 09:48:00,9.982464,9.987236,9.955356,9.971662,3212
2024-01-03 09:49:00,9.971662,9.981272,9.950642,9.967721,1369
2024-01-03 09:50:00,9.967721,9.998117,9.960602,9.984963,4076
2024-01-03 09:51:00,9.984963,10.025948,9.977495,10.007156,7515
2024-01-03 09:52:00,10.007156,10.026811,9.985360,10.003098,2754
2024-01-03 09:53:00,10.003098,10.029362,10.000667,10.026109,8239
2024-01-03 09:54:00,10.026109,10.031022,10.014740,10.026538,6102
2024-01-03 09:55:00,10.026538,10.063954,10.016192,10.047720,6326
2024-01-03 09:56:00,10.047720,10.054592,10.032171,10.046593,9394
2024-01-03 09:57:00,10.046593,10.066104,10.041652,10.048176,4375
2024-01-03 09:58:00,10.048176,10.066533,10.034146,10.052591,3511
2024-01-03 09:59:00,10.052591,10.095000,10.043810,10.090987,9946
2024-01-03 10:00:00,10.090987,10.118254,10.077850,10.101269,5614
2024-01-03 10:01:00,10.101269,10.106443,10.090005,10.092726,6184
2024-01-03 10:02:00,10.092726,10.114053,10.082415,10.104430,3033
2024-01-03 10:03:00,10.104430,10.116370,10.088659,10.100060,2232
2024-01-03 10:04:00,10.100060,10.111074,10.088287,10.094144,1781
2024-01-03 10:05:00,10.094144,10.119470,10.089631,10.105119,2313
2024-01-03 10:06:00,10.105119,10.119243,10.099726,10.105494,2032
2024-01-03 10:07:00,10.105494,10.128716,10.097300,10.108859,7492
2024-01-03 10:08:00,10.108859,10.129018,10.105117,10.109028,673
2024-01-03 10:09:00,10.109028,10.124390,10.089976,10.113094,6330
2024-01-03 10:10:00,10.113094,10.121940,10.103804,10.118227,9498
2024-01-03 10:11:00,10.118227,10.133328,10.078269,10.094831,7678
2024-01-03 10:12:00,10.094831,10.122462,10.075291,10.102882,4088
2024-01-03 10:13:00,10.102882,10.110612,10.087567,10.091021,688
2024-01-03 10:14:00,10.091021,10.101322,10.059870,10.073600,8357
2024-01-03 10:15:00,10.073600,10.083246,10.055209,10.072894,131
2024-01-03 10:16:00,10.072894,10.076834,10.059478,10.073909,6845
2024-01-03 10:17:00,10.073909,10.088009,10.055810,10.065532,6742
2024-01-03 10:18:00,10.065532,10.083930,10.055773,10.075570,2000
2024-01-03 10:19:00,10.075570,10.091744,10.056712,10.059358,7424
2024-01-03 10:20:00,10.059358,10.076336,10.042820,10.054443,1837
2024-01-03 10:21:00,10.054443,10.071225,10.027495,10.047379,2333
2024-01-03 10:22:00,10.047379,10.056879,10.027559,10.046816,8138
2024-01-03 10:23:00,10.046816,10.057972,10.044089,10.050184,9793
2024-01-03 10:24:00,10.050184,10.065663,10.023306,10.038010,2720
2024-01-03 10:25:00,10.038010,10.063184,10.030579,10.046759,9221
2024-01-03 10:26:00,10.046759,10.058362,10.028505,10.047520,9141
2024-01-03 10:27:00,10.047520,10.065594,10.021856,10.024668,7717
2024-01-03 10:28:00,10.024668,10.029258,9.982165,10.001011,1486
2024-01-03 10:29:00,10.001011,10.018834,9.983787,10.000862,3064
2024-01-03 10:30:00,10.000862,10.004592,9.994078,9.998193,6809
2024-01-03 10:31:00,9.998193,10.002956,9.993867,9.996944,9992
2024-01-03 10:32:00,9.996944,10.008553,9.979581,9.996606,8163
2024-01-03 10:33:00,9.996606,10.002546,9.991802,9.999330,4260
2024-01-03 10:34:00,9.999330,10.013727,9.987702,10.010776,2429
2024-01-03 10:35:00,10.010776,10.012786,9.978873,9.997356,9607
2024-01-03 10:36:00,9.997356,10.007210,9.970986,9.983200,2834
2024-01-03 10:37:00,9.983200,9.999144,9.960844,9.969995,3487
2024-01-03 10:38:00,9.969995,9.976111,9.959984,9.973484,9648
2024-01-03 10:39:00,9.973484,10.002262,9.970348,9.988521,5660
2024-01-03 10:40:00,9.988521,10.005338,9.963874,9.983311,2719
2024-01-03 10:41:00,9.983311,9.988335,9.945503,9.953095,152
2024-01-03 10:42:00,9.953095,9.957738,9.927104,9.932513,4356
2024-01-03 10:43:00,9.932513,9.950007,9.915302,9.922451,9861
2024-01-03 10:44:00,9.922451,9.939267,9.896356,9.915714,4381
2024-01-03 10:45:00,9.915714,9.927415,9.907085,9.910782,7025
2024-01-03 10:46:00,9.910782,9.927993,9.893170,9.911248,2605
2024-01-03 10:47:00,9.911248,9.914917,9.892741,9.907482,7778
2024-01-03 10:48:00,9.907482,9.929257,9.890542,9.920157,7780
2024-01-03 10:49:00,9.920157,9.935437,9.892425,9.911991,6122
2024-01-03 10:50:00,9.911991,9.918626,9.884417,9.901576,7741
2024-01-03 10:51:00,9.901576,9.922902,9.882595,9.907360,5830
2024-01-03 10:52:00,9.907360,9.918435,9.884527,9.888812,3845
2024-01-03 10:53:00,9.888812,9.909023,9.872488,9.893519,7405
2024-01-03 10:54:00,9.893519,9.905122,9.881696,9.894757,8367
2024-01-03 10:55:00,9.894757,9.903380,9.881194,9.892976,8426
2024-01-03 10:56:00,9.892976,9.918106,9.874796,9.912160,2209
2024-01-03 10:57:00,9.912160,9.917911,9.885153,9.904645,6798
2024-01-03 10:58:00,9.904645,9.945057,9.889958,9.929531,142
2024-01-03 10:59:00,9.929531,9.933671,9.916115,9.926808,5762
2024-01-03 11:00:00,9.926808,9.930355,9.901168,9.911383,5754
2024-01-03 11:01:00,9.911383,9.917401,9.902429,9.912228,3698
2024-01-03 11:02:00,9.912228,9.917384,9.890719,9.899228,9941
2024-01-03 11:03:00,9.899228,9.916044,9.881101,9.890148,8841
2024-01-03 11:04:00,9.890148,9.904117,9.886533,9.894944,482
2024-01-03 11:05:00,9.894944,9.921481,9.891550,9.901654,2167
2024-01-03 11:06:00,9.901654,9.906124,9.878102,9.894139,2159
2024-01-03 11:07:00,9.894139,9.919830,9.884110,9.906066,8985
2024-01-03 11:08:00,9.906066,9.930124,9.887314,9.920047,5237
2024-01-03 11:09:00,9.920047,9.946468,9.907027,9.937395,7315
2024-01-03 11:10:00,9.937395,9.961541,9.934762,9.943790,8118
2024-01-03 11:11:00,9.943790,9.979819,9.938954,9.960258,7699
2024-01-03 11:12:00,9.960258,9.977969,9.931836,9.937541,981
2024-01-03 11:13:00,9.937541,9.943002,9.914138,9.933701,1489
2024-01-03 11:14:00,9.933701,9.939675,9.917292,9.923229,4012
2024-01-03 11:15:00,9.923229,9.938478,9.911945,9.924669,3449
2024-01-03 11:16:00,9.924669,9.931872,9.898915,9.917767,7496
2024-01-03 11:17:00,9.917767,9.932992,9.896170,9.915760,1646
2024-01-03 11:18:00,9.915760,9.950689,9.909505,9.938493,3778
2024-01-03 11:19:00,9.938493,9.950410,9.933559,9.936444,2442
2024-01-03 11:20:00,9.936444,9.958355,9.931679,9.941442,1969
2024-01-03 11:21:00,9.941442,9.956231,9.935496,9.938636,1810
2024-01-03 11:22:00,9.938636,9.942029,9.933124,9.939551,2035
2024-01-03 11:23:00,9.939551,9.942513,9.927316,9.939623,5687
2024-01-03 11:24:00,9.939623,9.957866,9.921199,9.945038,4159
2024-01-03 11:25:00,9.945038,9.969865,9.933368,9.959114,4409
2024-01-03 11:26:00,9.959114,9.985695,9.945846,9.979012,4846
2024-01-03 11:27:00,9.979012,9.992287,9.973378,9.982751,7436
2024-01-03 11:28:00,9.982751,10.005515,9.966341,9.989872,8631
2024-01-03 11:29:00,9.989872,10.006751,9.962851,9.975971,5311
2024-01-03 11:30:00,9.975971,9.988073,9.957356,9.974910,6458
2024-01-03 13:01:00,9.974910,9.995204,9.955831,9.986267,7411
2024-01-03 13:02:00,9.986267,10.003600,9.978005,9.996727,6934
2024-01-03 13:03:00,9.996727,10.010677,9.993097,9.999283,1429
2024-01-03 13:04:00,9.999283,10.017655,9.993216,10.009989,9831
2024-01-03 13:05:00,10.009989,10.028071,10.000108,10.015917,1731
2024-01-03 13:06:00,10.015917,10.044595,9.996895,10.030415,4177
2024-01-03 13:07:00,10.030415,10.037099,10.021605,10.033910,6560
2024-01-03 13:08:00,10.033910,10.035929,10.013740,10.029614,4093
2024-01-03 13:09:00,10.029614,10.039491,10.017885,10.033670,2506
2024-01-03 13:10:00,10.033670,10.051771,9.992982,9.998273,9241
2024-01-03 13:11:00,9.998273,10.016531,9.990500,10.002898,808
2024-01-03 13:12:00,10.002898,10.007993,9.945073,9.958830,2534
2024-01-03 13:13:00,9.958830,9.976855,9.923902,9.938013,9930
2024-01-03 13:14:00,9.938013,9.953929,9.928188,9.943470,7325
2024-01-03 13:15:00,9.943470,9.959807,9.937354,9.949238,961
2024-01-03 13:16:00,9.949238,9.968078,9.920203,9.935197,7570
2024-01-03 13:17:00,9.935197,9.938268,9.921556,9.926596,9698
2024-01-03 13:18:00,9.926596,9.949024,9.907736,9.943150,1068
2024-01-03 13:19:00,9.943150,9.955694,9.931922,9.937304,4199
2024-01-03 13:20:00,9.937304,9.969914,9.933372,9.964395,4735
2024-01-03 13:21:00,9.964395,9.978627,9.953414,9.964372,1397
2024-01-03 13:22:00,9.964372,9.975154,9.953020,9.969300,2085
2024-01-03 13:23:00,9.969300,9.992615,9.958153,9.988830,1820
2024-01-03 13:24:00,9.988830,9.996138,9.978970,9.990412,1935
2024-01-03 13:25:00,9.990412,10.000022,9.958399,9.978306,4094
2024-01-03 13:26:00,9.978306,9.983476,9.966227,9.976980,4691
2024-01-03 13:27:00,9.976980,9.981405,9.965947,9.976550,2456
2024-01-03 13:28:00,9.976550,9.994035,9.950474,9.960066,2965
2024-01-03 13:29:00,9.960066,9.967833,9.953773,9.956976,2003
